sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
108,"Denver Pioneers",16,1.9,2.4,1.9,1,1.8,0.8,1,42.9,48.2,0,16.1,0.29,16.1,48.4,1.2,0.6,0.6,47.4,0.6,0.2,0.4,33.3,0.32
108,"Kent State Golden Flashes",16,1.4,1.6,1.4,1,1.3,0.6,0.7,45,45,0,13.6,0.25,13.6,50,1.1,0.6,0.5,52.9,0.2,0,0.2,0,0.15
108,"American University Eagles",15,1.8,2.4,1.8,1,1.7,0.7,1,40,48,0,7.4,0.16,7.4,44.4,1,0.4,0.6,40,0.7,0.3,0.4,40,0.4
108,"Binghamton Bearcats",16,2.9,3.5,2.9,1,2.4,1.3,1.2,51.3,56.4,12.8,6.4,0.13,6.4,44.7,1.7,1,0.7,59.3,0.8,0.3,0.5,33.3,0.31
108,"South Alabama Jaguars",16,1.3,1.5,1.3,1,1.1,0.4,0.7,38.9,50,4.8,9.5,0.22,9.5,42.9,0.6,0.2,0.4,30,0.5,0.3,0.3,50,0.44
108,"Kentucky Wildcats",17,4.1,5,4.1,1,3.5,1.5,1.9,44.1,52.5,8.7,7.2,0.15,5.8,42,1.5,0.9,0.6,61.5,1.9,0.6,1.4,30.3,0.56
108,"UNC Greensboro Spartans",17,2.6,3.1,2.6,1,2.1,0.9,1.1,45.7,51.4,11.4,13.6,0.29,13.6,45.5,1.5,0.7,0.8,48,0.6,0.2,0.4,40,0.29
108,"Idaho Vandals",16,2.3,2.5,2.3,1,2.1,0.8,1.3,38.2,50,2.7,8.1,0.15,8.1,40.5,0.6,0.3,0.3,50,1.5,0.5,1,33.3,0.71
108,"LSU Tigers",17,3.1,3.2,3.1,1,2.4,1.4,1.1,56.1,56.1,15.1,9.4,0.22,9.4,50.9,2.4,1.4,1,57.5,0.1,0,0.1,0,0.02
108,"Southern University Jaguars",15,1.5,1.8,1.5,1,1.1,0.7,0.5,58.8,58.8,13.6,13.6,0.29,13.6,54.5,0.9,0.7,0.3,71.4,0.2,0,0.2,0,0.18
