sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
221,"Binghamton Bearcats",11,9,10.4,6.3,0.697,6.5,2.7,3.7,42.3,43,24.2,7.1,0.15,6.1,34.3,5.9,2.6,3.3,44.6,0.5,0.1,0.5,16.7,0.08
221,"UCF Knights",12,8.8,10.4,6.4,0.726,5.7,2,3.7,35.3,35.3,18.9,17.9,0.54,15.1,38.7,5.6,2,3.6,35.8,0.1,0,0.1,0,0.01
221,"McNeese State Cowgirls",11,8.5,10.4,5.5,0.649,7.2,2.2,5,30.4,32.9,8.5,7.4,0.18,7.4,33,6.3,1.8,4.5,29,0.9,0.4,0.5,40,0.13
221,"Southern Illinois Salukis",10,8.9,10.4,5.2,0.584,5.7,1.6,4.1,28.1,28.1,22.5,16.9,0.47,13.5,31.5,5.4,1.6,3.8,29.6,0.3,0,0.3,0,0.05
226,"Mercer Bears",15,8.7,10.3,4.4,0.504,6.7,1.5,5.2,22,23.5,13,13.7,0.32,13.7,26.7,6.1,1.3,4.8,20.9,0.6,0.2,0.4,33.3,0.09
226,"Pacific Tigers",11,8.5,10.3,5.6,0.667,6,2.1,3.9,34.8,40.9,22.6,6.5,0.18,4.3,30.1,4,1.4,2.6,34.1,2,0.7,1.3,36.4,0.33
226,"Western Kentucky Hilltoppers",11,8.3,10.3,4.7,0.571,5.5,1.9,3.6,34.4,37.7,27.5,6.6,0.18,4.4,27.5,4,1.5,2.5,38.6,1.5,0.4,1.2,23.5,0.28
226,"Grambling State Tigers",13,9.8,10.3,6.1,0.617,7.2,1.8,5.3,25.8,31.2,15.6,13.3,0.34,9.4,29.7,4.6,1.1,3.5,23.3,2.5,0.8,1.8,30.3,0.35
230,"Niagara Purple Eagles",11,9.5,10.2,3.8,0.4,5.9,1.2,4.7,20,21.5,30.5,7.6,0.25,3.8,20,4.2,1,3.2,23.9,1.7,0.2,1.5,10.5,0.29
230,"Murray State Racers",11,9.2,10.2,7.1,0.772,7.1,2.5,4.5,35.9,38.5,15.8,10.9,0.23,9.9,34.7,4.7,2.2,2.5,46.2,2.4,0.4,2,15.4,0.33
232,"Longwood Lancers",13,9.6,10.1,7.2,0.744,7.4,2.8,4.6,37.5,40.6,14.4,9.6,0.24,7.2,36.8,6,2.3,3.7,38.5,1.4,0.5,0.9,33.3,0.19
