sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
157,"Northern Illinois Huskies",11,3.2,3.9,1.7,0.543,2.5,0.6,1.8,25.9,25.9,14.3,11.4,0.26,11.4,25.7,2.3,0.6,1.6,28,0.2,0,0.2,0,0.07
157,"Stanford Cardinal",13,3,3.9,2.2,0.718,2.2,0.8,1.4,35.7,35.7,17.9,12.8,0.32,10.3,35.9,2,0.8,1.2,38.5,0.2,0,0.2,0,0.07
157,"Butler Bulldogs",13,3.2,3.9,2,0.619,2.3,0.8,1.5,33.3,36.7,21.4,7.1,0.2,7.1,31,2.2,0.6,1.5,28.6,0.2,0.2,0,100,0.07
157,"Youngstown State Penguins",12,3.1,3.9,3.2,1.027,2.2,1.2,1,53.8,55.8,10.8,18.9,0.54,16.2,54.1,2,1.1,0.9,54.2,0.2,0.1,0.1,50,0.08
167,"George Washington Revolutionaries",13,3,3.8,2.1,0.692,2.1,0.8,1.2,40.7,40.7,20.5,10.3,0.33,5.1,38.5,2.1,0.8,1.2,40.7,0,0,0,,0
167,"Howard Bison",15,3.2,3.8,2.1,0.646,2.4,0.8,1.6,33.3,33.3,14.6,10.4,0.28,8.3,33.3,2.2,0.8,1.4,36.4,0.2,0,0.2,0,0.08
167,"Montana Lady Griz",11,3.2,3.8,2.3,0.714,2.8,1,1.8,35.5,38.7,8.6,2.9,0.06,0,34.3,2.5,0.8,1.6,33.3,0.4,0.2,0.2,50,0.13
167,"Saint Francis (PA) Red Flash",11,3.2,3.8,2.1,0.657,2.5,0.9,1.5,37,38.9,20,5.7,0.11,5.7,31.4,2.2,0.8,1.4,37.5,0.3,0.1,0.2,33.3,0.11
167,"Incarnate Word Cardinals",9,3.1,3.8,2.4,0.786,2.2,0.7,1.6,30,37.5,10.7,17.9,0.5,17.9,39.3,1.7,0.3,1.3,20,0.6,0.3,0.2,60,0.25
167,"New Haven Chargers",10,2.9,3.8,2.1,0.724,1.7,0.7,1,41.2,41.2,27.6,13.8,0.47,13.8,37.9,1.6,0.7,0.9,43.8,0.1,0,0.1,0,0.06
