sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
93,"Vermont Catamounts",30,4.1,5.7,3.3,0.811,3.2,1.2,2,36.8,37.4,11.5,18.9,0.39,18.9,38.5,2.9,1.1,1.8,39.1,0.3,0,0.2,12.5,0.08
94,"UNLV Rebels",27,2.1,2.7,1.7,0.81,1.6,0.6,1,36.4,38.6,8.6,17.2,0.43,13.8,39.7,1.4,0.5,0.9,35.9,0.2,0.1,0.1,40,0.11
95,"Florida A&M Rattlers",26,3.4,3.9,2.8,0.809,2.3,0.8,1.5,36.7,39.2,14.6,21.3,0.6,16.9,41.6,2,0.7,1.3,35.8,0.3,0.1,0.2,42.9,0.12
96,"George Washington Revolutionaries",29,3.9,5.1,3.2,0.807,3,1.2,1.8,40.9,42,12.3,12.3,0.31,9.6,41.2,2.9,1.2,1.8,40,0.1,0.1,0,66.7,0.03
97,"Belmont Bruins",26,2.4,2.8,1.9,0.806,1.6,0.5,1,34.1,36.6,14.5,22.6,0.63,17.7,40.3,1.4,0.5,0.9,33.3,0.2,0.1,0.1,40,0.12
97,"Creighton Bluejays",27,2.7,3.4,2.1,0.806,2,0.9,1.1,45.5,45.5,16.7,9.7,0.22,9.7,41.7,1.9,0.9,0.9,50,0.2,0,0.2,0,0.09
99,"Boston University Terriers",27,1.5,2.1,1.2,0.805,1.3,0.5,0.8,38.2,44.1,12.2,4.9,0.12,4.9,36.6,1.1,0.3,0.8,30,0.1,0.1,0,100,0.12
100,"American University Eagles",27,1.7,2.2,1.4,0.804,1.3,0.6,0.7,42.9,42.9,15.2,13,0.29,13,41.3,1.2,0.6,0.6,46.9,0.1,0,0.1,0,0.09
101,"Cal State Fullerton Titans",27,2.6,3,2.1,0.803,1.8,0.8,1,43.8,46.9,19.7,15.5,0.42,15.5,39.4,1.5,0.7,0.8,45,0.3,0.1,0.2,37.5,0.17
102,"Illinois State Redbirds",26,3.5,4.3,2.8,0.802,2.5,0.9,1.6,36.4,38.6,15.4,15.4,0.39,15.4,38.5,2.2,0.8,1.4,36.8,0.3,0.1,0.2,33.3,0.14
103,"Louisiana Tech Lady Techsters",26,5.2,6.4,4.2,0.801,3.1,1,2,33.8,34.4,19.9,25,0.79,23.5,41.2,2.8,1,1.8,35.1,0.2,0,0.2,16.7,0.08
104,"Charleston Cougars",25,3,3.7,2.4,0.8,2.4,0.8,1.6,34.4,36.1,9.3,16,0.31,13.3,37.3,2.2,0.8,1.5,33.9,0.2,0.1,0.1,40,0.08
104,"Massachusetts Minutewomen",25,2.2,2.7,1.8,0.8,1.4,0.5,0.9,36.1,41.7,20,16.4,0.47,16.4,38.2,1,0.4,0.7,34.6,0.4,0.2,0.2,40,0.28
104,"Charlotte 49ers",27,3.1,3.9,2.5,0.8,2.1,0.8,1.3,39.3,42.9,17.6,17.6,0.52,16.5,38.8,1.8,0.7,1.1,37.5,0.3,0.1,0.1,50,0.14
107,"Loyola Marymount Lions",27,4.6,5.9,3.7,0.798,3,1.3,1.7,42.7,42.7,18.5,17.7,0.5,15.3,41.9,2.9,1.3,1.6,45.5,0.2,0,0.2,0,0.06
108,"Binghamton Bearcats",27,2.4,3,1.9,0.797,1.6,0.6,1,38.6,38.6,15.6,20.3,0.52,18.8,42.2,1.4,0.6,0.8,43.6,0.2,0,0.2,0,0.11
109,"UC Riverside Highlanders",27,2.9,3.5,2.3,0.795,2,0.9,1.1,44.4,46.3,20.5,10.3,0.3,10.3,41,1.8,0.8,1,45.8,0.2,0.1,0.1,33.3,0.11
110,"Stanford Cardinal",28,2.9,3.7,2.3,0.793,2.1,0.9,1.3,40.7,41.5,17.1,12.2,0.34,11,40.2,1.9,0.8,1.1,43.4,0.2,0,0.2,16.7,0.1
